record,detector,detector_label,detector_source,fiducial,correction,coverage_target,fs,sub_sample,failed,n_detected,n_ref,analysable_fraction,fraction_corrected,detect_s_per_min,tp,fp,fn,sensitivity,ppv,f1,lag_ms,ibi_mae,ibi_rmse,ibi_bias,ibi_sd,n_ibi,mean_nn_ref,mean_nn_test,mean_nn_err,mean_nn_abserr,mean_nn_pcterr,sdnn_ref,sdnn_test,sdnn_err,sdnn_abserr,sdnn_pcterr,rmssd_ref,rmssd_test,rmssd_err,rmssd_abserr,rmssd_pcterr,pnn50_ref,pnn50_test,pnn50_err,pnn50_abserr,pnn50_pcterr,sdsd_ref,sdsd_test,sdsd_err,sdsd_abserr,sdsd_pcterr,sd1_ref,sd1_test,sd1_err,sd1_abserr,sd1_pcterr,sd2_ref,sd2_test,sd2_err,sd2_abserr,sd2_pcterr,sd1_sd2_ref,sd1_sd2_test,sd1_sd2_err,sd1_sd2_abserr,sd1_sd2_pcterr,sampen_ref,sampen_test,sampen_err,sampen_abserr,sampen_pcterr,dfa_a1_ref,dfa_a1_test,dfa_a1_err,dfa_a1_abserr,dfa_a1_pcterr,lf_ref,lf_test,lf_err,lf_abserr,lf_pcterr,hf_ref,hf_test,hf_err,hf_abserr,hf_pcterr,lf_hf_ref,lf_hf_test,lf_hf_err,lf_hf_abserr,lf_hf_pcterr
s8_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),peak,none,1.0,100.0,True,False,697,698,0.9805123176859909,0.0,0.20310047799993314,697,0,1,0.998567335243553,1.0,0.9992831541218639,372.2230569490953,11.365600200665268,16.480714675061485,0.09312061288746604,16.49230377246032,696,700.8493543758967,700.8776033715083,0.028248995611534156,0.028248995611534156,0.004030680121934301,51.82554154129068,53.50369555326784,1.6781540119771563,1.6781540119771563,3.2380829260416504,23.21872510286055,35.157245454043554,11.938520351183005,11.938520351183005,51.41763941945365,3.5919540229885056,7.913669064748201,4.3217150417596955,4.3217150417596955,120.31654676258992,23.235293495142578,35.1824818739954,11.947188378852822,11.947188378852822,51.41828047642448,16.429833593274996,24.87777151207494,8.447937918799944,8.447937918799944,51.41828047642446,71.42712426097935,71.4589907590818,0.03186649810244546,0.03186649810244546,0.04461400123853808,0.23002233063792288,0.3481405383396518,0.11811820770172893,0.11811820770172893,51.35075684788981,1.0827239482177928,1.4284834098516788,0.34575946163388593,0.34575946163388593,31.93422129463562,1.3180806021470912,1.1744461010560465,-0.1436345010910447,0.1436345010910447,-10.897247168122409,492.87552988095445,450.1673529111065,-42.708176969847955,42.708176969847955,-8.66510394219883,142.84777245208284,130.24812476074595,-12.599647691336884,12.599647691336884,-8.82033193451675,3.4503550277361565,3.4562290531093884,0.005874025373231895,0.005874025373231895,0.17024408578284636
s8_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),mid_upslope,none,1.0,100.0,True,False,697,698,0.9805123176859909,0.0,0.20310047799993314,697,0,1,0.998567335243553,1.0,0.9992831541218639,237.37716352499348,3.3000415969478563,4.7545417741171345,0.019526860925918165,4.757920950915248,696,700.8493543758967,700.8040096195466,-0.04534475635011859,0.04534475635011859,-0.006469971908656161,51.82554154129068,51.855057299956776,0.02951575866609346,0.02951575866609346,0.056952147123397696,23.21872510286055,23.12928966082654,-0.08943544203400933,0.08943544203400933,-0.385186704428448,3.5919540229885056,3.4532374100719423,-0.13871661291656334,0.13871661291656334,-3.8618705035971237,23.235293495142578,23.145822686212608,-0.0894708089299705,0.0894708089299705,-0.38506425128081423,16.429833593274996,16.366568177562367,-0.06326541571262823,0.06326541571262823,-0.38506425128081523,71.42712426097935,71.48446951088609,0.05734524990673151,0.05734524990673151,0.08028497647084921,0.23002233063792288,0.2289527821853664,-0.001069548452556468,0.001069548452556468,-0.46497592194213505,1.0827239482177928,1.180095447058858,0.09737149884106522,0.09737149884106522,8.993197111908591,1.3180806021470912,1.3219981827982616,0.003917580651170427,0.003917580651170427,0.29721859534150435,492.87552988095445,480.0420218595205,-12.833508021433943,12.833508021433943,-2.6038030381694246,142.84777245208284,143.64000719742378,0.7922347453409486,0.7922347453409486,0.5546006995710749,3.4503550277361565,3.341979934599517,-0.1083750931366394,0.1083750931366394,-3.140983819504115
s8_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),max_slope,none,1.0,100.0,True,False,697,698,0.9805123176859909,0.0,0.20310047799993314,697,0,1,0.998567335243553,1.0,0.9992831541218639,228.5633019700006,3.363261106165626,4.9905530298698135,0.011707350928661618,4.994128323188105,696,700.8493543758967,700.7961901095493,-0.05316426634738036,0.05316426634738036,-0.007585690992713107,51.82554154129068,52.11031089775335,0.2847693564626681,0.2847693564626681,0.5494768563793692,23.21872510286055,23.4776901723503,0.25896506948975073,0.25896506948975073,1.1153285477239498,3.5919540229885056,3.4532374100719423,-0.13871661291656334,0.13871661291656334,-3.8618705035971237,23.235293495142578,23.49447593541149,0.259182440268912,0.259182440268912,1.1154687601561608,16.429833593274996,16.61310325435362,0.18326966107862575,0.18326966107862575,1.1154687601561653,71.42712426097935,71.79814624334816,0.37102198236880213,0.37102198236880213,0.5194412993769252,0.23002233063792288,0.23138624217464063,0.001363911536717749,0.001363911536717749,0.5929474468566602,1.0827239482177928,1.2045863819408382,0.1218624337230454,0.1218624337230454,11.255171174853558,1.3180806021470912,1.3050172610925348,-0.013063341054556421,0.013063341054556421,-0.9910881802885843,492.87552988095445,490.46100082877297,-2.4145290521814786,2.4145290521814786,-0.48988616918447264,142.84777245208284,159.30867168759752,16.460899235514688,16.460899235514688,11.523385316376823,3.4503550277361565,3.07868363745171,-0.3716713902844466,0.3716713902844466,-10.771975269116213
s8_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),foot,none,1.0,100.0,True,False,697,698,0.9805123176859909,0.0,0.20310047799993314,697,0,1,0.998567335243553,1.0,0.9992831541218639,157.72675535072742,3.736944663001875,5.4104122492898545,0.0075628596941241825,5.4142979434554475,696,700.8493543758967,700.7920456183148,-0.057308757581949976,0.057308757581949976,-0.0081770436434208,51.82554154129068,52.2768346183602,0.45129307706951494,0.45129307706951494,0.8707927860434582,23.21872510286055,23.768076549624467,0.549351446763918,0.549351446763918,2.365984541917152,3.5919540229885056,3.884892086330935,0.29293806334242944,0.29293806334242944,8.155395683453236,23.235293495142578,23.785067530482245,0.5497740353396665,0.5497740353396665,2.36611616485326,16.429833593274996,16.818582541783965,0.3887489485089688,0.3887489485089688,2.3661161648532474,71.42712426097935,71.99215343852389,0.5650291775445311,0.5650291775445311,0.7910568756485785,0.23002233063792288,0.2336168837642261,0.003594553126303218,0.003594553126303218,1.5626974634742694,1.0827239482177928,1.2459501561278488,0.16322620791005593,0.16322620791005593,15.075514694094727,1.3180806021470912,1.2977668785259677,-0.02031372362112349,0.02031372362112349,-1.541159439569431,492.87552988095445,498.8418586978508,5.96632881689635,5.96632881689635,1.2105143094317168,142.84777245208284,170.01748641758988,27.169713965507043,27.169713965507043,19.02004735469075,3.4503550277361565,2.9340620733129543,-0.5162929544232022,0.5162929544232022,-14.963473331669055
s9_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),peak,none,1.0,100.0,True,False,549,557,0.9859623608868732,0.0,0.1929144554409756,433,116,124,0.77737881508079,0.7887067395264117,0.783001808318264,622.4659353682558,32.728148053207676,45.27085771333726,0.8198213563969686,45.32406816104361,374,875.4604316546763,885.1659060824177,9.705474427741365,9.705474427741365,1.1086137164871515,126.45211413916228,174.90169790267845,48.44958376351617,48.44958376351617,38.31456998037751,62.185482503830606,200.6422480770282,138.4567655731976,138.4567655731976,222.65126842855761,36.03603603603604,70.74954296160878,34.713506925572744,34.713506925572744,96.32998171846437,62.239444175113725,200.82526454111766,138.58582036600393,138.58582036600393,222.6655816142669,44.00993303350448,142.0049063906066,97.99497335710213,97.99497335710213,222.66558161426687,173.33032087581762,202.52361447365746,29.19329359783984,29.19329359783984,16.842577484614104,0.2539078726164441,0.7011770294524217,0.44726915683597757,0.44726915683597757,176.1541114212032,1.1901059154575024,1.6608650410776844,0.47075912562018196,0.47075912562018196,39.556069716636266,1.2065278691742085,0.7699061004441303,-0.4366217687300782,0.4366217687300782,-36.1882870578794,3436.4082964011973,6193.313268609578,2756.9049722083805,2756.9049722083805,80.22635072484165,1115.4182136210668,5318.133005313526,4202.71479169246,4202.71479169246,376.78376956467906,3.080824980654856,1.1645653206532498,-1.9162596600016064,1.9162596600016064,-62.199562520889735
s9_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),mid_upslope,none,1.0,100.0,True,False,549,557,0.9859623608868732,0.0,0.1929144554409756,535,14,22,0.9605026929982047,0.9744990892531876,0.9674502712477396,312.9926290929579,15.053868167335127,24.155571775385948,-0.46156918103838,24.174462189540325,519,875.4604316546763,885.1100935537149,9.64966189903862,9.64966189903862,1.1022384964675263,126.45211413916228,149.7547107869449,23.302596647782636,23.302596647782636,18.42800083368935,62.185482503830606,128.94514825013493,66.75966574630434,66.75966574630434,107.35570917567772,36.03603603603604,44.424131627056674,8.388095591020637,8.388095591020637,23.276965265082264,62.239444175113725,129.06203366306949,66.82258948795575,66.82258948795575,107.36373110908113,44.00993303350448,91.2606391968829,47.250706163378425,47.250706163378425,107.36373110908114,173.33032087581762,191.11369008822834,17.78336921241072,17.78336921241072,10.259814395169556,0.2539078726164441,0.47752015648252144,0.22361228386607734,0.22361228386607734,88.06827514319275,1.1901059154575024,1.2251453801519572,0.035039464694454736,0.035039464694454736,2.9442307814245936,1.2065278691742085,0.9379348254156489,-0.26859304375855964,0.26859304375855964,-22.261652682949997,3436.4082964011973,6412.308967382478,2975.9006709812807,2975.9006709812807,86.59915860690401,1115.4182136210668,3466.8391240078568,2351.4209103867897,2351.4209103867897,210.8106969809282,3.080824980654856,1.849612496575698,-1.2312124840791583,1.2312124840791583,-39.96372698255171
s9_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),max_slope,none,1.0,100.0,True,False,549,557,0.9859623608868732,0.0,0.1929144554409756,535,14,22,0.9605026929982047,0.9744990892531876,0.9674502712477396,296.1124148765161,14.205003710476516,21.115163362510213,-0.030706042616096885,21.135512619025945,519,875.4604316546763,885.155423238376,9.694991583699675,9.694991583699675,1.1074163072539462,126.45211413916228,152.80975122044097,26.357637081278696,26.357637081278696,20.843967110167693,62.185482503830606,136.7333655997534,74.5478830959228,74.5478830959228,119.87988207911818,36.03603603603604,46.435100548446066,10.399064512410028,10.399064512410028,28.857404021937825,62.239444175113725,136.85750182622726,74.61805765111353,74.61805765111353,119.88869540860932,44.00993303350448,96.77286759757561,52.76293456407113,52.76293456407113,119.88869540860934,173.33032087581762,193.22694489394647,19.896624018128847,19.896624018128847,11.479021049285294,0.2539078726164441,0.5008249116120418,0.2469170389955977,0.2469170389955977,97.24670466149475,1.1901059154575024,1.2239368000265325,0.03383088456903005,0.03383088456903005,2.8426784649687864,1.2065278691742085,0.9099281404634577,-0.2965997287107508,0.2965997287107508,-24.582915678007044,3436.4082964011973,6373.333416377381,2936.9251199761834,2936.9251199761834,85.46496419101011,1115.4182136210668,3964.931955595356,2849.5137419742896,2849.5137419742896,255.4659505445672,3.080824980654856,1.6074256728121807,-1.4733993078426755,1.4733993078426755,-47.82482994309828
s9_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),foot,none,1.0,100.0,True,False,549,557,0.9859623608868732,0.0,0.1929144554409756,538,11,19,0.9658886894075404,0.9799635701275046,0.972875226039783,234.00000000000463,22.26017786269627,31.618601891405618,0.01577580506754354,31.648753993142392,525,875.4604316546763,885.1642335766423,9.703801921966033,9.703801921966033,1.1084226734982443,126.45211413916228,150.07384935048077,23.621735211318494,23.621735211318494,18.680379819765175,62.185482503830606,132.65087316841635,70.46539066458575,70.46539066458575,113.31485714570938,36.03603603603604,52.46800731261426,16.431971276578224,16.431971276578224,45.598720292504574,62.239444175113725,132.77145545527296,70.53201128015922,70.53201128015922,113.32365225131824,44.00993303350448,93.88359650043114,49.87366346692666,49.87366346692666,113.32365225131825,173.33032087581762,190.34229909792998,17.01197822211236,17.01197822211236,9.814773396918005,0.2539078726164441,0.4932355915913813,0.2393277189749372,0.2393277189749372,94.25769926262515,1.1901059154575024,1.3734523296982666,0.18334641424076414,0.18334641424076414,15.405890505996,1.2065278691742085,0.9212497215537322,-0.2852781476204763,0.2852781476204763,-23.644555166034504,3436.4082964011973,6065.94146687013,2629.533170468933,2629.533170468933,76.5198120730511,1115.4182136210668,3564.602520344384,2449.1843067233176,2449.1843067233176,219.57542711915605,3.080824980654856,1.701716090994652,-1.3791088896602042,1.3791088896602042,-44.764272502330286
s10_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),peak,none,1.0,100.0,True,False,603,604,0.988292847642304,0.0,0.19223033400184472,399,204,205,0.6605960264900662,0.6616915422885572,0.6611433305716652,398.30813780703454,37.38523144503517,52.748291836675,3.3918600554328333,52.72261387492029,316,804.2719734660033,803.9697780758206,-0.3021953901826464,0.3021953901826464,-0.037573781028367545,62.96625943969139,107.50392857147143,44.53766913178004,44.53766913178004,70.73259477075636,25.937953054122264,150.33185778262379,124.39390472850152,124.39390472850152,479.582581050018,5.813953488372093,61.23128119800333,55.41732770963124,55.41732770963124,953.1780366056573,25.959318442642765,150.45708209077935,124.49776364813658,124.49776364813658,479.5879519071927,18.356010105773706,106.38922302393114,88.03321291815743,88.03321291815743,479.58795190719263,87.13527729140354,108.60719378091076,21.471916489507223,21.471916489507223,24.64204758045289,0.2106610626186031,0.9795780493007318,0.7689169866821287,0.7689169866821287,365.0019501108446,1.2469920328958066,1.6861888916011756,0.43919685870536895,0.43919685870536895,35.22050238648689,1.4222357628070719,0.5534594521290245,-0.8687763106780474,0.8687763106780474,-61.08525276873508,703.4768626141686,1070.910815931799,367.43395331763054,367.43395331763054,52.23113549921466,151.89685797700866,1873.8370857821126,1721.9402278051039,1721.9402278051039,1133.624652108169,4.6312798828310715,0.571506895694092,-4.05977298713698,4.05977298713698,-87.65984975745553
s10_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),mid_upslope,none,1.0,100.0,True,False,603,604,0.988292847642304,0.0,0.19223033400184472,603,0,1,0.9983443708609272,1.0,0.9991714995857498,274.51405787933516,2.5088331854525543,3.3051621136646254,-0.0057846299384153215,3.3079056234154645,602,804.2719734660033,804.3364080610914,0.06443459508818705,0.06443459508818705,0.008011543012061792,62.96625943969139,63.26441791647754,0.29815847678614915,0.29815847678614915,0.473521024496815,25.937953054122264,25.90185414712617,-0.03609890699609508,0.03609890699609508,-0.13917407792654618,5.813953488372093,4.825291181364393,-0.9886623070076999,0.9886623070076999,-17.004991680532438,25.959318442642765,25.923387567695013,-0.035930874947752045,0.035930874947752045,-0.13841224309159533,18.356010105773706,18.330603140444186,-0.025406965329519693,0.025406965329519693,-0.13841224309158653,87.13527729140354,87.57146873913322,0.43619144772968355,0.43619144772968355,0.5005911053349189,0.2106610626186031,0.2093216364230369,-0.0013394261955662068,0.0013394261955662068,-0.6358204876195875,1.2469920328958066,1.2884172055839236,0.04142517268811696,0.04142517268811696,3.322007807212532,1.4222357628070719,1.4227051064091663,0.0004693436020943853,0.0004693436020943853,0.033000407834495746,703.4768626141686,727.5817507651766,24.104888151008026,24.104888151008026,3.4265360286950446,151.89685797700866,151.56810677538485,-0.32875120162381677,0.32875120162381677,-0.21643054767701453,4.6312798828310715,4.800361805953086,0.16908192312201464,0.16908192312201464,3.650868170348106
s10_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),max_slope,none,1.0,100.0,True,False,603,604,0.988292847642304,0.0,0.19223033400184472,603,0,1,0.9983443708609272,1.0,0.9991714995857498,266.386540859501,3.2154284667546214,4.065716342404666,-0.004108829399977071,4.069095318153455,602,804.2719734660033,804.3380838616299,0.06611039562665155,0.06611039562665155,0.008219905430963778,62.96625943969139,63.73602075882632,0.7697613191349291,0.7697613191349291,1.2224980902227496,25.937953054122264,26.982765893690328,1.0448128395680634,1.0448128395680634,4.028123720433728,5.813953488372093,5.990016638935108,0.17606315056301547,0.17606315056301547,3.0282861896838664,25.959318442642765,27.00520577736146,1.0458873347186959,1.0458873347186959,4.028947589782023,18.356010105773706,19.09556413251042,0.739554026736716,0.739554026736716,4.028947589782033,87.13527729140354,88.09040875600624,0.9551314646027009,0.9551314646027009,1.0961478453881397,0.2106610626186031,0.21677234107746646,0.006111278458863362,0.006111278458863362,2.90100049002776,1.2469920328958066,1.2823334258164876,0.03534139292068095,0.03534139292068095,2.8341314129016513,1.4222357628070719,1.4003583962520587,-0.021877366555013156,0.021877366555013156,-1.5382376907632893,703.4768626141686,750.1182337031789,46.64137108901036,46.64137108901036,6.630121553065414,151.89685797700866,174.01359808969372,22.11674011268505,22.11674011268505,14.5603670854289,4.6312798828310715,4.310687451658446,-0.32059243117262515,0.32059243117262515,-6.922329016674523
s10_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),foot,none,1.0,100.0,True,False,603,604,0.988292847642304,0.0,0.19223033400184472,603,0,1,0.9983443708609272,1.0,0.9991714995857498,195.74348032708508,3.0804201266029927,3.8854781866820525,0.007037297558863346,3.888702975922985,602,804.2719734660033,804.3492299885887,0.07725652258545779,0.07725652258545779,0.009605770825573028,62.96625943969139,63.78871907416224,0.8224596344708459,0.8224596344708459,1.3061910327682582,25.937953054122264,27.81298139566254,1.8750283415402755,1.8750283415402755,7.228898663004871,5.813953488372093,6.821963394342761,1.0080099059706686,1.0080099059706686,17.3377703826955,25.959318442642765,27.836096641349553,1.8767781987067877,1.8767781987067877,7.229689804274091,18.356010105773706,19.68309269686235,1.3270825910886437,1.3270825910886437,7.229689804274092,87.13527729140354,88.03736266001783,0.9020853686142942,0.9020853686142942,1.0352699809486816,0.2106610626186031,0.22357658273879014,0.01291552012018704,0.01291552012018704,6.130947959552586,1.2469920328958066,1.3393034248264244,0.09231139193061777,0.09231139193061777,7.402725077260451,1.4222357628070719,1.3924214596058637,-0.029814303201208148,0.029814303201208148,-2.0962982355586073,703.4768626141686,746.7954458396091,43.318583225440534,43.318583225440534,6.157783649694702,151.89685797700866,175.49495739138905,23.598099414380385,23.598099414380385,15.535607338205923,4.6312798828310715,4.255366974300607,-0.37591290853046466,0.37591290853046466,-8.1168255437128
s11_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),peak,none,1.0,100.0,True,False,589,588,0.9852742551942427,0.003401360544217687,0.20748629442499672,400,189,188,0.6802721088435374,0.6791171477079796,0.6796941376380627,417.08815061999746,16.810282916705127,24.967057047298415,3.190759949518014,24.800514062646318,325,828.6541737649063,828.0280444218184,-0.6261293430878823,0.6261293430878823,-0.0755597887407152,79.17687458943618,121.08560412163565,41.90872953219947,41.90872953219947,52.93051759053768,38.07187382821857,155.9118470133141,117.83997318509552,117.83997318509552,309.51976179789045,16.723549488054605,53.504273504273506,36.7807240162189,36.7807240162189,219.93371707657425,38.1043998440733,156.04489446780948,117.94049462373619,117.94049462373619,309.5193602480541,26.943879522787856,110.34040304772726,83.39652352493941,83.39652352493941,309.519360248054,108.68294390457089,130.9520618633706,22.26911795879971,22.26911795879971,20.489984130677506,0.24791267658746843,0.842601494605342,0.5946888180178735,0.5946888180178735,239.87834192417978,1.2387984281449955,1.493741387445612,0.2549429593006165,0.2549429593006165,20.579858151933063,1.3550773299749492,0.7491768094660097,-0.6059005205089395,0.6059005205089395,-44.713353777392214,2699.726698279838,3580.767243669164,881.0405453893263,881.0405453893263,32.63443466150449,425.9870128496739,2532.3236670586243,2106.3366542089507,2106.3366542089507,494.46029824206255,6.337579824839734,1.4140243169738018,-4.923555507865933,4.923555507865933,-77.68826024988869
s11_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),mid_upslope,none,1.0,100.0,True,False,589,588,0.9852742551942427,0.003401360544217687,0.20748629442499672,587,2,1,0.9982993197278912,0.9966044142614601,0.9974511469838572,295.1847545934064,4.934551090366077,7.1747487801709635,-0.022990193217040655,7.180862578992803,584,828.6541737649063,827.7290881879497,-0.925085576956576,0.925085576956576,-0.11163711066023398,79.17687458943618,81.9581364817187,2.781261892282515,2.781261892282515,3.512719978787332,38.07187382821857,44.45138138150028,6.379507553281712,6.379507553281712,16.756484280406685,16.723549488054605,18.632478632478634,1.9089291444240288,1.9089291444240288,11.414617128902869,38.1043998440733,44.48942037403437,6.385020529961068,6.385020529961068,16.75664898565299,26.943879522787856,31.45877083753865,4.514891314750795,4.514891314750795,16.75664898565299,108.68294390457089,111.55544813456349,2.8725042299926002,2.8725042299926002,2.6430129022956943,0.24791267658746843,0.28200120535208273,0.034088528764614295,0.034088528764614295,13.750216097798935,1.2387984281449955,1.216035676775211,-0.022762751369784562,0.022762751369784562,-1.8374862974172492,1.3550773299749492,1.2932403906348957,-0.06183693934005352,0.06183693934005352,-4.5633513285324225,2699.726698279838,2867.3346362098914,167.6079379300536,167.6079379300536,6.208329829713761,425.9870128496739,563.6627187311778,137.67570588150397,137.67570588150397,32.31922610985519,6.337579824839734,5.086968750859291,-1.2506110739804432,1.2506110739804432,-19.733259517753986
s11_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),max_slope,none,1.0,100.0,True,False,589,588,0.9852742551942427,0.003401360544217687,0.20748629442499672,587,2,1,0.9982993197278912,0.9966044142614601,0.9974511469838572,287.59787968627313,5.855059909559471,7.5764509456285865,-0.0061410483960415065,7.582943484563601,584,828.6541737649063,827.7137515671694,-0.9404221977368934,0.9404221977368934,-0.1134878973051183,79.17687458943618,82.46751005253624,3.2906354631000596,3.2906354631000596,4.156056272950054,38.07187382821857,45.13325650660923,7.0613826783906575,7.0613826783906575,18.54750493829599,16.723549488054605,19.65811965811966,2.9345701700650544,2.9345701700650544,17.547531833246143,38.1043998440733,45.17187980013902,7.067479956065718,7.067479956065718,18.547674244933642,26.943879522787856,31.941342525621927,4.9974630028340705,4.9974630028340705,18.547674244933635,108.68294390457089,112.16742426476249,3.484480360191597,3.484480360191597,3.206096775636798,0.24791267658746843,0.28476487478420537,0.036852198196736935,0.036852198196736935,14.864991457479892,1.2387984281449955,1.2097521610103494,-0.029046267134646087,0.029046267134646087,-2.3447129472177823,1.3550773299749492,1.2896861529777723,-0.06539117699717689,0.06539117699717689,-4.825641721744821,2699.726698279838,2911.5760489521235,211.8493506722857,211.8493506722857,7.847066549635117,425.9870128496739,593.4696050031152,167.48259215344137,167.48259215344137,39.316361086469115,6.337579824839734,4.9060238711582205,-1.4315559536815137,1.4315559536815137,-22.588369586614476
s11_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),foot,none,1.0,100.0,True,False,589,588,0.9852742551942427,0.0,0.20748629442499672,587,2,1,0.9982993197278912,0.9966044142614601,0.9974511469838572,216.11183189040247,6.189317586762084,8.74884434618667,-0.007255232696703132,8.756341417558344,584,828.6541737649063,825.8201972425531,-2.8339765223531685,2.8339765223531685,-0.3419974957076826,79.17687458943618,88.31842875361241,9.141554164176227,9.141554164176227,11.545737580043225,38.07187382821857,57.06110267965427,18.989228851435698,18.989228851435698,49.87731609196769,16.723549488054605,20.442930153321974,3.7193806652673693,3.7193806652673693,22.24037826374162,38.1043998440733,57.109767399036514,19.005367554963215,19.005367554963215,49.87709459467915,26.943879522787856,40.38270379984514,13.438824277057282,13.438824277057282,49.87709459467914,108.68294390457089,118.19275336850308,9.509809463932186,9.509809463932186,8.750047728079833,0.24791267658746843,0.3416681873375042,0.09375551075003577,0.09375551075003577,37.81795753270285,1.2387984281449955,1.1819857525933346,-0.05681267555166092,0.05681267555166092,-4.586111368960444,1.3550773299749492,1.206696603469741,-0.14838072650520817,0.14838072650520817,-10.949982205661373,2699.726698279838,2968.47426274765,268.747564467812,268.747564467812,9.95462113402248,425.9870128496739,678.0519597610698,252.06494691139596,252.06494691139596,59.17197926415351,6.337579824839734,4.377945111748771,-1.9596347130909635,1.9596347130909635,-30.920868332266238
s12_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),peak,none,1.0,100.0,True,False,590,589,0.9878169245966414,0.001697792869269949,0.19544740697955618,527,63,62,0.8947368421052632,0.8932203389830509,0.8939779474130618,419.54516419746244,12.193525489500239,15.529681325030728,-0.08921436494307763,15.545071845002898,497,824.5136054421769,824.1914192213102,-0.32218622086668347,0.32218622086668347,-0.039075913209934095,41.7104665198361,72.04708966090215,30.336623141066042,30.336623141066042,72.73144050460083,21.879178841546043,102.87835877665303,80.99917993510698,80.99917993510698,370.21124294344565,1.362862010221465,29.471890971039183,28.109028960817717,28.109028960817717,2062.5,21.897806997768605,102.9634031737219,81.06559617595329,81.06559617595329,370.19961032725286,15.484087821236415,72.80612059818326,57.32203277694684,57.32203277694684,370.19961032725297,56.91896923652936,71.27997657585853,14.36100733932917,14.36100733932917,25.230617370548917,0.2720373898004299,1.0214105572930507,0.7493731674926208,0.7493731674926208,275.4669746105013,1.4161534721948008,1.4213325064123776,0.005179034217576817,0.005179034217576817,0.3657113666889635,1.3409288086865765,0.558009797492503,-0.7829190111940735,0.7829190111940735,-58.386321937622704,449.15597317788973,583.653221683052,134.4972485051623,134.4972485051623,29.94444169439871,41.95531463575461,746.5120588132938,704.5567441775393,704.5567441775393,1679.3027302841654,10.705579902745287,0.7818403129493537,-9.923739589795932,9.923739589795932,-92.69688965892578
s12_sit,msptdfast,MSPTDfast v2,NeuroKit2 (author-contributed; Charlton 2025),mid_upslope,none,1.0,100.0,True,False,590,589,0.9878169245966414,0.001697792869269949,0.19544740697955618,588,2,1,0.99830220713073,0.9966101694915255,0.9974554707379135,282.82961614186297,3.091058328345518,3.99746735643223,0.03243122808562328,4.000750865417251,586,824.5136054421769,823.9653226332472,-0.5482828089296845,0.5482828089296845,-0.06649772730380198,41.7104665198361,43.00742601640591,1.296959496569805,1.296959496569805,3.109434165530166,21.879178841546043,27.448965979108067,5.569787137562024,5.569787137562024,25.457020932548158,1.362862010221465,1.8739352640545146,0.5110732538330496,0.5110732538330496,37.500000000000014,21.897806997768605,27.47225239500892,5.574445397240314,5.574445397240314,25.456637725450555,15.484087821236415,19.42581596297918,3.9417281417427645,3.9417281417427645,25.45663772545056,56.91896923652936,57.63605693735232,0.7170877008229652,0.7170877008229652,1.259839576228225,0.2720373898004299,0.3370427644641639,0.06500537466373402,0.06500537466373402,23.895750033266673,1.4161534721948008,1.4271163556401458,0.010962883445345017,0.010962883445345017,0.7741310289169706,1.3409288086865765,1.2075934476044763,-0.1333353610821002,0.1333353610821002,-9.943507829673715,449.15597317788973,484.2177063247713,35.06173314688158,35.06173314688158,7.806137564822111,41.95531463575461,96.21398562689949,54.258670991144875,54.258670991144875,129.32490546717352,10.705579902745287,5.032716430670281,-5.672863472075005,5.672863472075005,-52.989782184711764
